loan_id,customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account,loan_type,loan_amount,interest_rate,loan_term,loan_status,approval_rejection_date
2119,2119,Mary,Exner,83,44,Valencia,2119,current,2014-01-11,True,mortgage,11572.16,0.0033,24,rejected,2021-04-22
2161,2161,Barbara,Fürst,55,72,Jeddah,2161,current,2018-04-05,True,mortgage,4811.72,0.0106,24,rejected,2021-02-03
2168,2168,Joseph,Knauer,60,17,Basel,2168,savings,1998-09-11,True,personal,12402.36,0.0266,36,rejected,2020-08-14
2185,2185,Steven,Klein,74,81,Malmo,2185,current,2006-10-04,True,auto,27051.67,0.0516,48,closed,2022-05-03
2199,2199,Donald,Eisele,80,77,Copenhagen,2199,current,2017-12-09,True,auto,17134.31,0.0553,36,approved,2020-01-06
2204,2204,Amanda,Eberhardt,51,17,Basel,2204,savings,2004-12-17,True,personal,33731.23,0.0379,12,approved,2020-02-29
2209,2209,Jessica,Mangold,60,61,Brussels,2209,current,2008-08-24,True,auto,6861.87,0.0226,60,closed,2022-04-22
2241,2241,Matthew,Haug,44,25,Odessa,2241,savings,2001-08-06,True,auto,23757.19,0.0593,36,closed,2021-02-17
2273,2273,Patricia,Ewald,78,18,Muscat,2273,savings,2022-04-22,True,auto,6251.22,0.0562,36,approved,2022-12-18
2289,2289,Charles,Meyer,58,67,Kiev,2289,savings,2002-02-13,True,mortgage,14612.27,0.0269,60,approved,2022-05-29
2335,2335,Joseph,Stange,33,20,Vilnius,2335,current,2005-03-15,True,auto,40733.79,0.0298,48,closed,2022-05-02
2340,2340,Melissa,Scherer,85,86,Sydney,2340,current,2000-04-11,True,auto,39294.86,0.017,24,approved,2022-12-20
2342,2342,Amanda,Petermann,46,47,The Hague,2342,savings,2010-03-17,True,auto,37238.88,0.0052,12,approved,2020-04-08
2344,2344,Brian,Hofmann,68,81,Malmo,2344,current,2022-05-25,True,personal,1500.72,0.0427,48,closed,2020-05-10
2355,2355,Patricia,Beyer,19,27,Baku,2355,savings,2021-02-22,True,auto,24886.81,0.0112,48,approved,2021-02-12
2363,2363,Deborah,Schmidt,37,32,Geneva,2363,current,2021-10-21,True,auto,13962.14,0.024,60,closed,2021-09-24
2364,2364,Melissa,Großmann,43,34,Gothenburg,2364,savings,1997-04-19,True,mortgage,17858.45,0.0491,36,approved,2021-02-21
2423,2423,Patricia,Horst,89,89,Rome,2423,current,2003-04-19,True,auto,10036.57,0.0101,12,rejected,2021-07-05
2424,2424,Stephanie,Kretzschmar,96,15,Zagreb,2424,current,2018-05-08,True,personal,5451.21,0.0525,48,rejected,2022-11-06
2429,2429,Elizabeth,Wirtz,43,26,Frankfurt,2429,savings,2000-06-11,True,auto,10321.89,0.0245,60,closed,2021-03-20
2434,2434,Elizabeth,Bode,28,9,Los Angeles,2434,current,2001-01-24,True,mortgage,19717.73,0.0496,60,closed,2020-03-03
2446,2446,Lisa,Raab,71,51,Johannesburg,2446,current,2013-11-20,True,mortgage,41597.59,0.0457,24,approved,2022-01-18
2466,2466,Carol,Sander,80,29,Ashgabat,2466,current,1997-04-24,True,auto,2075.65,0.044,12,approved,2021-10-28
2475,2475,Patricia,Heimann,50,58,Ljubljana,2475,current,1998-07-18,True,mortgage,48888.74,0.0158,12,approved,2021-08-16
2484,2484,Michelle,Bucher,73,85,Casablanca,2484,savings,2011-07-03,True,personal,47677.44,0.0143,36,closed,2022-07-13
2489,2489,David,Volz,42,71,New York,2489,savings,2017-06-11,True,auto,11655.49,0.0593,24,closed,2020-04-17
2492,2492,Jennifer,Wegener,23,88,Tirana,2492,current,1996-07-27,True,auto,38324.5,0.0597,12,approved,2021-05-31
2510,2510,Michael,Niemeyer,72,54,Cologne,2510,current,1996-12-17,True,mortgage,28840.42,0.0245,60,rejected,2022-02-25
2513,2513,Mary,Kaufmann,38,72,Jeddah,2513,current,2002-09-02,True,personal,8275.21,0.0016,12,rejected,2020-11-28
2525,2525,Amanda,Mohr,54,97,Riyadh,2525,current,2007-03-24,True,mortgage,7735.78,0.0504,48,approved,2022-04-01
2549,2549,Robert,Schreiner,39,56,Riga,2549,savings,2003-10-01,True,personal,43429.16,0.0208,36,rejected,2020-09-19
2550,2550,Sarah,Großmann,21,53,Tokyo,2550,savings,1999-09-24,True,auto,24442.69,0.0558,12,closed,2021-09-15
2551,2551,Michelle,Appel,70,31,Barcelona,2551,current,2009-03-28,True,personal,3652.1,0.0185,36,approved,2020-03-22
2552,2552,Amanda,Schlüter,60,38,Stuttgart,2552,savings,1998-03-24,True,mortgage,37130.28,0.0099,60,rejected,2022-03-21
2563,2563,Steven,Heinen,19,97,Riyadh,2563,current,2003-07-16,True,personal,22990.7,0.0191,24,closed,2021-11-06
2595,2595,Barbara,Otto,96,57,Antwerp,2595,current,2023-06-15,True,auto,13319.87,0.0087,12,approved,2020-11-22
2597,2597,Ronald,Kirchner,77,27,Baku,2597,current,1995-04-28,True,mortgage,14454.83,0.0487,36,approved,2021-07-22
2598,2598,Carol,Michael,70,15,Zagreb,2598,savings,2014-11-06,True,mortgage,38945.96,0.0518,36,rejected,2020-06-25
2599,2599,Donna,Späth,52,94,Munich,2599,current,1996-08-18,True,personal,29452.34,0.0232,24,rejected,2020-11-27
2608,2608,Jennifer,Behnke,96,75,Milan,2608,current,2015-07-23,True,mortgage,12343.2,0.0056,24,closed,2020-09-17
2610,2610,Jessica,Scheer,51,3,Manama,2610,current,2019-02-22,True,mortgage,5341.17,0.0566,36,approved,2021-04-25
2614,2614,Joseph,Karl,61,38,Stuttgart,2614,current,2006-04-16,True,personal,21927.84,0.0135,48,rejected,2022-08-19
2615,2615,Charles,Becker,55,95,Prague,2615,savings,2015-08-15,True,auto,10667.51,0.0509,36,approved,2022-07-06
2621,2621,Karen,Strauch,88,60,Utrecht,2621,current,2006-10-06,True,mortgage,17596.88,0.0101,12,closed,2020-10-11
2665,2665,Kevin,Brück,90,35,Podgorica,2665,current,1998-03-08,True,personal,42369.13,0.0432,36,rejected,2020-05-03
2676,2676,William,Esser,96,44,Valencia,2676,savings,2005-07-08,True,mortgage,7951.02,0.027,36,approved,2021-06-09
2681,2681,Daniel,Theis,59,87,Turin,2681,current,2001-11-24,True,auto,28213.12,0.0541,36,approved,2022-10-16
2696,2696,Michelle,Dreier,19,47,The Hague,2696,current,2011-12-08,True,personal,13546.12,0.0484,12,approved,2022-06-06
2698,2698,Paul,Reimann,45,88,Tirana,2698,savings,2016-09-01,True,auto,42446.53,0.0311,24,approved,2020-08-07
2701,2701,Margaret,Hesse,32,1,Lyon,2701,savings,2021-03-25,True,personal,3313.4,0.0438,60,rejected,2022-10-21
2728,2728,Charles,Korte,21,97,Riyadh,2728,savings,2013-07-19,True,auto,39199.76,0.0292,48,approved,2022-03-31
2749,2749,Andrew,Michaelis,56,23,Warsaw,2749,savings,2022-04-09,True,personal,18183.65,0.0036,12,approved,2022-06-01
2780,2780,Thomas,Langner,67,72,Jeddah,2780,current,2012-04-02,True,auto,49956.07,0.0198,36,approved,2022-03-22
2798,2798,Nancy,Schulze,63,57,Antwerp,2798,current,2004-04-02,True,auto,31853.28,0.0446,48,approved,2022-04-25
2801,2801,Thomas,Köster,22,59,Melbourne,2801,savings,2020-10-18,True,personal,12655.38,0.0358,24,approved,2020-06-25
2823,2823,Emily,Braun,79,86,Sydney,2823,current,2000-11-16,True,personal,1598.43,0.0316,24,rejected,2022-04-29
2849,2849,Michelle,Pieper,68,47,The Hague,2849,savings,2000-02-22,True,mortgage,18701.05,0.0081,36,approved,2020-03-25
2872,2872,Sarah,Falk,45,90,Bratislava,2872,current,2008-10-27,True,mortgage,23177.59,0.0394,24,approved,2022-11-11
2890,2890,Charles,Huth,59,22,Lisbon,2890,savings,1995-06-23,True,auto,15228.33,0.0246,60,rejected,2021-11-14
2912,2912,Joseph,Andres,62,5,Bergen,2912,current,2019-01-04,True,mortgage,39557.17,0.0301,48,closed,2021-07-19
2942,2942,Robert,Wolf,30,38,Stuttgart,2942,savings,2011-02-07,True,mortgage,10972.0,0.0297,48,rejected,2021-11-24
2956,2956,Joshua,Schmitt,47,60,Utrecht,2956,savings,2007-01-14,True,mortgage,41952.55,0.0588,12,approved,2022-01-03
2961,2961,Deborah,Schaper,45,78,Belgrade,2961,savings,2009-11-03,True,auto,45281.03,0.0045,60,approved,2020-06-16
2976,2976,Donald,Reich,40,15,Zagreb,2976,current,1999-09-07,True,auto,7519.47,0.0289,24,rejected,2021-08-31
2983,2983,Sarah,Schulz,93,21,Helsinki,2983,savings,2005-03-05,True,auto,43273.17,0.0005,12,closed,2022-04-14
3014,3014,Christopher,Jürgens,81,99,Bangkok,3014,savings,1999-02-09,True,mortgage,47412.57,0.0108,36,closed,2020-04-07
3020,3020,Lisa,Urban,85,92,Seoul,3020,current,2012-06-26,True,auto,11751.64,0.0246,24,approved,2020-11-08
3031,3031,Margaret,Struck,86,67,Kiev,3031,savings,2015-09-12,True,auto,18340.77,0.0005,36,closed,2020-02-26
3047,3047,Timothy,Vogel,98,49,Singapore,3047,current,2009-09-03,True,auto,19244.37,0.0303,48,approved,2022-06-01
3083,3083,Margaret,Jakobs,31,59,Melbourne,3083,current,2005-06-09,True,auto,49861.5,0.0141,24,closed,2020-11-07
3179,3179,Kenneth,Schreiber,91,18,Muscat,3179,current,2016-01-14,True,mortgage,37048.89,0.029,60,approved,2022-01-15
3180,3180,Joshua,Bucher,26,15,Zagreb,3180,savings,1997-01-13,True,personal,30696.36,0.004,36,rejected,2020-07-28
3227,3227,Kenneth,Stern,85,26,Frankfurt,3227,savings,2006-08-26,True,mortgage,27501.0,0.0298,48,approved,2022-02-21
3247,3247,Robert,Lorenzen,86,75,Milan,3247,savings,2003-05-16,True,personal,5136.22,0.0461,24,rejected,2020-11-23
3248,3248,William,Rogge,39,81,Malmo,3248,current,2000-04-10,True,mortgage,18979.75,0.0592,24,rejected,2022-04-08
3253,3253,Betty,Bach,91,66,Hong Kong,3253,savings,2007-07-22,True,auto,41893.22,0.0029,12,closed,2022-12-21
3267,3267,Sarah,Lippert,78,5,Bergen,3267,current,2020-11-26,True,personal,48198.99,0.0178,48,rejected,2022-04-25
3273,3273,Michael,Janke,54,42,Stockholm,3273,savings,1995-07-21,True,auto,36460.71,0.0548,60,approved,2021-12-18
3282,3282,Betty,Koch,80,24,Cairo,3282,current,2004-03-14,True,mortgage,18680.5,0.0046,12,rejected,2020-12-28
3283,3283,James,Haase,93,3,Manama,3283,savings,2008-03-08,True,auto,26705.39,0.0041,24,closed,2022-03-06
3299,3299,Melissa,Homann,29,99,Bangkok,3299,current,2015-01-22,True,mortgage,35185.97,0.0574,12,closed,2022-10-09
3308,3308,Betty,Wilke,51,90,Bratislava,3308,current,2011-08-19,True,mortgage,9440.8,0.0444,48,approved,2022-07-12
3323,3323,Betty,Geyer,70,96,Reykjavik,3323,current,1999-10-08,True,auto,34467.25,0.0108,36,approved,2022-11-29
3331,3331,William,Brinkmann,93,90,Bratislava,3331,savings,2011-04-19,True,auto,48373.07,0.0496,48,closed,2020-05-29
3341,3341,Michael,Löhr,37,38,Stuttgart,3341,savings,2015-01-11,True,mortgage,48588.64,0.0448,36,rejected,2021-03-14
3348,3348,Betty,Reinhard,47,9,Los Angeles,3348,current,2014-02-27,True,mortgage,32272.18,0.016,24,rejected,2020-05-11
3352,3352,Andrew,Heinz,47,92,Seoul,3352,current,2003-12-20,True,auto,39965.46,0.0097,48,approved,2022-01-08
3377,3377,Timothy,Seidler,52,82,Dublin,3377,savings,2012-10-12,True,auto,48563.44,0.0084,24,rejected,2020-05-21
3395,3395,Margaret,Meißner,25,82,Dublin,3395,current,2007-05-10,True,mortgage,22751.51,0.0507,24,rejected,2022-01-20
3407,3407,Daniel,Schulze,53,39,Almaty,3407,savings,1998-06-01,True,personal,15809.43,0.0213,24,approved,2022-03-27
3435,3435,David,Horst,53,56,Riga,3435,savings,2020-04-15,True,mortgage,30970.61,0.001,60,rejected,2022-12-31
3468,3468,Kenneth,Schuster,85,78,Belgrade,3468,current,2011-11-04,True,personal,39641.2,0.0498,12,approved,2022-03-24
3481,3481,Robert,Bernhard,96,70,Madrid,3481,current,1999-11-20,True,personal,18003.04,0.029,60,closed,2020-04-04
3483,3483,Sarah,Buck,27,34,Gothenburg,3483,current,2017-11-18,True,personal,29331.82,0.0526,36,approved,2022-06-26
3498,3498,Brian,Urban,97,50,Athens,3498,current,1995-12-11,True,mortgage,25882.83,0.04,12,approved,2022-04-26
3508,3508,Christopher,Neugebauer,97,65,Yerevan,3508,current,2002-01-12,True,auto,20727.44,0.0102,12,closed,2022-08-18
3526,3526,Lisa,Brüggemann,73,73,Lille,3526,savings,2010-11-27,True,personal,9887.26,0.0387,36,approved,2021-07-24
3531,3531,Anthony,Horn,25,72,Jeddah,3531,savings,2020-03-15,True,auto,15658.09,0.0128,48,approved,2022-01-03
3542,3542,Barbara,Biermann,43,39,Almaty,3542,current,1999-08-14,True,auto,28993.72,0.036,24,approved,2021-12-03
3559,3559,Sarah,Ulrich,63,66,Hong Kong,3559,savings,2018-03-07,True,personal,26067.02,0.0039,60,closed,2021-12-09
3589,3589,William,Henze,78,68,Nice,3589,savings,2017-06-18,True,personal,14421.26,0.0018,12,closed,2021-09-09
3592,3592,William,Reiter,71,42,Stockholm,3592,current,2022-11-23,True,auto,35120.81,0.0339,48,rejected,2021-05-11
3613,3613,Matthew,Busch,26,33,Ghent,3613,savings,2004-10-01,True,personal,10279.06,0.0075,60,rejected,2021-07-23
3624,3624,Karen,Baumann,50,2,Porto,3624,savings,2001-03-23,True,auto,26689.78,0.0585,60,closed,2022-10-16
3625,3625,Karen,Hohmann,31,87,Turin,3625,current,2005-01-19,True,mortgage,26552.99,0.0034,60,approved,2021-01-15
3666,3666,Ashley,Fleischmann,57,20,Vilnius,3666,current,2016-03-22,True,personal,23321.59,0.059,60,closed,2022-08-25
3706,3706,Michelle,Heidrich,58,38,Stuttgart,3706,savings,2014-03-03,True,personal,49536.18,0.0044,36,approved,2022-09-29
3708,3708,Deborah,Heise,68,88,Tirana,3708,current,2008-07-18,True,auto,14158.21,0.0207,60,closed,2020-12-22
3717,3717,John,Schuler,92,7,London,3717,savings,2018-10-19,True,personal,49496.98,0.0185,12,closed,2020-06-22
3732,3732,Donald,Rose,93,49,Singapore,3732,savings,1999-08-25,True,mortgage,20909.84,0.0348,48,closed,2020-04-27
3733,3733,Anthony,Lerch,58,73,Lille,3733,savings,2018-12-11,True,personal,32887.51,0.0115,48,rejected,2022-09-17
3735,3735,Ronald,Ullrich,62,36,Naples,3735,savings,2013-12-24,True,auto,49857.11,0.0469,12,approved,2022-01-01
3749,3749,Stephanie,Faber,44,96,Reykjavik,3749,savings,2010-10-14,True,auto,17706.14,0.0505,12,rejected,2021-10-04
3781,3781,Timothy,Harder,31,64,Luxembourg,3781,savings,2021-11-24,True,auto,30148.05,0.047,48,approved,2021-10-21
3798,3798,Carol,Thies,32,58,Ljubljana,3798,savings,2023-01-19,True,mortgage,17610.58,0.0357,48,approved,2022-12-29
3815,3815,Richard,Rost,47,60,Utrecht,3815,current,2016-08-13,True,personal,6014.71,0.0162,12,rejected,2020-12-22
3833,3833,Thomas,Ludwig,88,59,Melbourne,3833,savings,2004-02-22,True,mortgage,21017.9,0.0517,12,rejected,2020-08-11
3844,3844,William,Seidl,29,76,Dushanbe,3844,savings,2007-09-25,True,personal,35899.63,0.0139,24,rejected,2020-07-13
3850,3850,Kenneth,Mayer,38,49,Singapore,3850,current,2008-07-09,True,personal,33973.62,0.0096,60,rejected,2022-07-28
3867,3867,Daniel,Lotz,18,49,Singapore,3867,current,2010-07-01,True,auto,20771.74,0.0579,36,closed,2021-06-09
3901,3901,Jessica,Götze,84,67,Kiev,3901,current,1998-08-08,True,auto,18868.68,0.047,36,approved,2022-05-27
3909,3909,Elizabeth,Uhlig,92,32,Geneva,3909,savings,2011-04-20,True,auto,41587.19,0.0549,12,rejected,2020-05-08
3916,3916,Nancy,Breuer,95,8,Sarajevo,3916,current,2022-08-23,True,auto,3894.9,0.0049,12,approved,2020-07-10
3921,3921,Andrew,Rademacher,20,83,Oslo,3921,savings,1998-03-11,True,auto,43953.9,0.0134,48,closed,2021-09-05
3946,3946,Andrew,Heinrichs,70,1,Lyon,3946,current,2015-01-05,True,auto,8269.42,0.0056,60,rejected,2021-12-21
3960,3960,Linda,Binder,56,60,Utrecht,3960,savings,2015-02-17,True,mortgage,19989.1,0.056,36,rejected,2022-02-19
3973,3973,Thomas,Koller,97,9,Los Angeles,3973,current,2024-02-04,True,personal,32493.72,0.0516,36,approved,2021-05-26
3989,3989,Susan,Heidenreich,88,4,Amsterdam,3989,savings,2021-07-01,True,personal,11838.39,0.0561,12,rejected,2021-05-03
4002,4002,Matthew,Henke,56,28,Zurich,4002,current,2023-09-13,True,personal,47812.03,0.0544,36,rejected,2020-09-20
4015,4015,Susan,Paul,55,82,Dublin,4015,savings,2016-05-18,True,auto,17781.28,0.0007,48,closed,2021-11-22
4019,4019,Nancy,Marx,72,80,Bucharest,4019,savings,2009-01-21,True,mortgage,43293.75,0.0341,24,rejected,2021-11-29
4027,4027,Karen,Kreuzer,35,57,Antwerp,4027,current,2017-07-02,True,mortgage,46798.41,0.0089,12,rejected,2022-09-19
4034,4034,William,Thomas,70,2,Porto,4034,current,1999-04-02,True,personal,22496.93,0.0549,48,rejected,2022-11-29
4078,4078,Daniel,Rother,37,94,Munich,4078,savings,2006-07-21,True,mortgage,31995.13,0.0023,24,rejected,2022-06-27
4085,4085,Timothy,Andres,36,55,Chicago,4085,savings,1998-08-25,True,personal,44645.8,0.0203,60,rejected,2022-07-25
4091,4091,Paul,Klose,78,26,Frankfurt,4091,savings,2016-09-07,True,personal,27139.4,0.0273,48,rejected,2021-03-23
4092,4092,Steven,Krebs,23,62,Toronto,4092,current,2016-05-06,True,mortgage,6093.86,0.043,60,closed,2022-06-13
4107,4107,Paul,Fröhlich,45,53,Tokyo,4107,current,2014-07-05,True,auto,4237.13,0.0572,36,approved,2022-08-10
4127,4127,Paul,Decker,90,32,Geneva,4127,current,2014-07-07,True,mortgage,44249.07,0.0343,24,closed,2020-09-03
4131,4131,Mary,Klein,20,30,Budapest,4131,savings,2023-01-16,True,auto,37196.51,0.0035,36,approved,2021-11-06
4136,4136,William,Seidl,46,25,Odessa,4136,current,2018-09-17,True,auto,16475.48,0.0125,36,approved,2022-01-29
4150,4150,Karen,Kummer,94,7,London,4150,current,2006-06-13,True,mortgage,24568.11,0.0191,36,rejected,2022-07-30
4151,4151,Michael,Ostermann,43,10,Chisinau,4151,savings,2023-06-15,True,personal,21415.18,0.0272,48,rejected,2020-01-15
4154,4154,Amanda,Otto,47,30,Budapest,4154,savings,2018-06-28,True,auto,39220.05,0.0292,60,approved,2020-09-19
4162,4162,Kevin,Rother,99,86,Sydney,4162,current,2020-09-04,True,mortgage,5907.79,0.0194,12,approved,2022-08-31
4197,4197,Betty,Wegener,98,99,Bangkok,4197,current,1999-02-14,True,auto,35970.68,0.0121,36,rejected,2021-06-20
4220,4220,Jessica,Budde,83,32,Geneva,4220,savings,2014-11-04,True,personal,17762.6,0.0573,48,approved,2021-05-03
4221,4221,Kevin,Roth,68,82,Dublin,4221,savings,2001-02-01,True,personal,7914.2,0.0334,48,rejected,2022-09-18
4228,4228,Emily,Cramer,81,41,Tallinn,4228,savings,2007-06-03,True,personal,18624.0,0.0324,36,approved,2020-05-24
4229,4229,William,Ebel,63,97,Riyadh,4229,savings,1995-12-12,True,personal,31977.38,0.0178,60,closed,2022-08-29
4234,4234,Linda,Hahn,42,75,Milan,4234,savings,2007-09-17,True,mortgage,23893.67,0.0356,48,approved,2021-11-17
4245,4245,Betty,Lohse,73,51,Johannesburg,4245,current,2006-01-04,True,auto,36887.42,0.0498,48,rejected,2020-08-05
4284,4284,Kevin,Schreiner,43,61,Brussels,4284,savings,2000-12-14,True,mortgage,45517.28,0.0442,60,approved,2022-06-30
4291,4291,Donald,Hafner,95,99,Bangkok,4291,savings,2023-11-12,True,auto,7862.18,0.0509,12,rejected,2021-12-15
4312,4312,Jennifer,Kaufmann,54,36,Naples,4312,savings,2011-02-21,True,auto,27332.93,0.0507,48,rejected,2020-05-10
4340,4340,Amanda,Lehnert,30,20,Vilnius,4340,savings,1999-08-12,True,auto,4907.22,0.0055,12,closed,2020-01-21
4344,4344,Patricia,Wessels,71,82,Dublin,4344,savings,2006-04-20,True,auto,20435.45,0.0092,60,closed,2021-08-19
4354,4354,Daniel,Junker,87,67,Kiev,4354,current,2008-04-10,True,mortgage,5937.06,0.0277,48,closed,2021-12-11
4359,4359,Patricia,Hellwig,66,78,Belgrade,4359,savings,2006-03-15,True,mortgage,11327.77,0.0092,48,rejected,2022-02-18
4362,4362,Kimberly,Brauer,36,17,Basel,4362,savings,2007-05-24,True,mortgage,14359.47,0.0109,12,closed,2022-08-13
4406,4406,Lisa,Fröhlich,31,63,Dubai,4406,current,2016-07-21,True,personal,13437.52,0.043,60,closed,2021-03-21
4412,4412,Richard,Buchner,95,34,Gothenburg,4412,savings,2015-08-08,True,mortgage,2946.0,0.0142,60,approved,2021-01-07
4414,4414,Elizabeth,Grün,44,11,Skopje,4414,current,2015-10-06,True,mortgage,18908.6,0.0067,12,rejected,2022-04-29
4438,4438,Brian,Stern,60,94,Munich,4438,current,1996-11-19,True,mortgage,41214.03,0.0201,60,approved,2021-01-03
4458,4458,Lisa,Kasper,75,92,Seoul,4458,current,2019-03-25,True,mortgage,38118.0,0.0577,12,rejected,2020-12-07
4464,4464,Robert,Langner,89,74,Kuwait City,4464,savings,1995-03-28,True,personal,15518.33,0.0173,24,closed,2022-08-02
4465,4465,William,Richter,23,46,Trondheim,4465,current,2010-04-28,True,mortgage,1211.91,0.0566,48,rejected,2022-06-15
4488,4488,Linda,Seiler,22,67,Kiev,4488,current,2024-12-11,True,personal,31083.05,0.018,12,rejected,2022-03-31
4503,4503,Michael,Sattler,39,32,Geneva,4503,savings,2019-06-08,True,auto,26389.74,0.0571,24,rejected,2022-02-16
4533,4533,Michael,Heinze,20,71,New York,4533,current,2001-06-20,True,personal,42193.6,0.006,60,closed,2021-09-15
4554,4554,Timothy,Popp,24,5,Bergen,4554,current,2015-01-04,True,auto,39727.42,0.0349,12,rejected,2022-05-06
4575,4575,Thomas,Bader,54,96,Reykjavik,4575,current,2005-08-24,True,auto,21590.0,0.0095,60,closed,2022-07-28
4605,4605,Richard,Winkelmann,56,65,Yerevan,4605,savings,2008-07-05,True,auto,31780.03,0.0424,24,rejected,2022-03-19
4606,4606,Jennifer,Mühlbauer,75,46,Trondheim,4606,savings,2006-02-14,True,personal,36971.65,0.0485,12,rejected,2021-05-19
4634,4634,Kimberly,Grimm,51,35,Podgorica,4634,current,2006-11-01,True,mortgage,23073.14,0.0218,24,approved,2022-06-11
4652,4652,Andrew,Reinke,68,74,Kuwait City,4652,savings,2016-04-19,True,personal,21441.2,0.0547,60,rejected,2022-10-29
4697,4697,Robert,Feldmann,35,79,Nur-Sultan,4697,current,2021-08-26,True,personal,27733.44,0.0259,12,rejected,2022-03-12
4698,4698,Mary,Habermann,98,27,Baku,4698,savings,2023-11-18,True,mortgage,30436.62,0.0228,36,approved,2020-04-17
4705,4705,Sarah,Thomsen,97,98,Paris,4705,savings,2007-05-09,True,personal,40924.31,0.0269,12,rejected,2022-09-20
4713,4713,Sarah,Rühl,44,84,Bishkek,4713,current,2023-12-22,True,auto,22530.87,0.0301,36,closed,2022-12-26
4722,4722,Elizabeth,Schwabe,31,8,Sarajevo,4722,current,2009-02-26,True,personal,28009.24,0.0023,36,closed,2022-02-24
4724,4724,Mary,Horn,39,88,Tirana,4724,current,2015-02-07,True,mortgage,44533.66,0.0208,48,closed,2021-04-25
4727,4727,Betty,Riedel,98,21,Helsinki,4727,savings,2007-02-08,True,mortgage,29008.09,0.0236,60,approved,2020-01-25
4731,4731,Sandra,Lindner,76,82,Dublin,4731,savings,2021-09-02,True,personal,4454.34,0.0081,60,closed,2021-03-04
4754,4754,Mark,Schade,25,34,Gothenburg,4754,current,2008-04-14,True,mortgage,8858.56,0.0055,24,approved,2022-10-26
